Month,Samplingpoint,ExceedCount,CustomLabel
2020-08-01,AT/SPO.09.AKC.55371.6001.1,4,AKH (Allgemeines Krankenhaus) (Gravi)
2020-08-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2020-08-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2020-08-01,AT/SPO.09.FLO.67752.6001.1,4,Floridsdorf (Gravi)
2020-08-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2020-08-01,AT/SPO.09.KE.66730.6001.1,4,Kaiser-Ebersdorf (Automatic)
2020-08-01,AT/SPO.09.KEND.64383.6001.1,4,Kendlerstraße (Gravi)
2020-08-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2020-08-01,AT/SPO.09.LAA.67353.6001.1,3,Laaer Berg (Automatic)
2020-08-01,AT/SPO.09.LIES.67354.6001.1,1,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-08-01,AT/SPO.09.LOB.64566.6001.1,4,Lobau (Automatic)
2020-08-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2020-08-01,AT/SPO.09.STAD.64391.6001.1,5,Stadlau (Gravi)
2020-08-01,AT/SPO.09.STAD.64538.6001.1,3,Stadlau (Automatic)
2020-08-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2020-08-01,AT/SPO.09.TAB.56396.6001.1,5,Taborstraße (Gravi)
2020-09-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2020-09-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2020-09-01,AT/SPO.09.AKC.55371.6001.1,4,AKH (Allgemeines Krankenhaus) (Gravi)
2020-09-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2020-09-01,AT/SPO.09.FLO.67351.6001.1,1,Floridsdorf (Automatic)
2020-09-01,AT/SPO.09.FLO.67752.6001.1,3,Floridsdorf (Gravi)
2020-09-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2020-09-01,AT/SPO.09.KE.66730.6001.1,2,Kaiser-Ebersdorf (Automatic)
2020-09-01,AT/SPO.09.KEND.64383.6001.1,5,Kendlerstraße (Gravi)
2020-09-01,AT/SPO.09.KEND.64567.6001.1,2,Kendlerstraße (Automatic)
2020-09-01,AT/SPO.09.LAA.67353.6001.1,1,Laaer Berg (Automatic)
2020-09-01,AT/SPO.09.LIES.67354.6001.1,1,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-09-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2020-09-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2020-09-01,AT/SPO.09.STAD.64391.6001.1,4,Stadlau (Gravi)
2020-09-01,AT/SPO.09.STAD.64538.6001.1,1,Stadlau (Automatic)
2020-09-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2020-09-01,AT/SPO.09.TAB.56396.6001.1,6,Taborstraße (Gravi)
2020-10-01,AT/SPO.09.A23.65516.6001.1,3,A23 Südosttangente/Wehlistraße	(Gravi)
2020-10-01,AT/SPO.09.AKC.5066.6001.1,4,AKH (Allgemeines Krankenhaus) (Automatic)
2020-10-01,AT/SPO.09.AKC.55371.6001.1,4,AKH (Allgemeines Krankenhaus) (Gravi)
2020-10-01,AT/SPO.09.BELG.67350.6001.1,3,Belgradplatz (Automatic)
2020-10-01,AT/SPO.09.FLO.67351.6001.1,4,Floridsdorf (Automatic)
2020-10-01,AT/SPO.09.FLO.67752.6001.1,4,Floridsdorf (Gravi)
2020-10-01,AT/SPO.09.GAUD.67352.6001.1,4,Gaudenzdorf (Automatic)
2020-10-01,AT/SPO.09.KE.66730.6001.1,3,Kaiser-Ebersdorf (Automatic)
2020-10-01,AT/SPO.09.KEND.64383.6001.1,4,Kendlerstraße (Gravi)
2020-10-01,AT/SPO.09.KEND.64567.6001.1,4,Kendlerstraße (Automatic)
2020-10-01,AT/SPO.09.LAA.67353.6001.1,4,Laaer Berg (Automatic)
2020-10-01,AT/SPO.09.LIES.67354.6001.1,4,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-10-01,AT/SPO.09.LOB.64566.6001.1,2,Lobau (Automatic)
2020-10-01,AT/SPO.09.SCHA.66729.6001.1,4,Schafberg (Automatic)
2020-10-01,AT/SPO.09.STAD.64391.6001.1,3,Stadlau (Gravi)
2020-10-01,AT/SPO.09.STAD.64538.6001.1,4,Stadlau (Automatic)
2020-10-01,AT/SPO.09.TAB.56213.6001.1,3,Taborstraße (Automatic)
2020-10-01,AT/SPO.09.TAB.56396.6001.1,4,Taborstraße (Gravi)
2020-11-01,AT/SPO.09.A23.65516.6001.1,20,A23 Südosttangente/Wehlistraße	(Gravi)
2020-11-01,AT/SPO.09.AKC.5066.6001.1,14,AKH (Allgemeines Krankenhaus) (Automatic)
2020-11-01,AT/SPO.09.AKC.55371.6001.1,13,AKH (Allgemeines Krankenhaus) (Gravi)
2020-11-01,AT/SPO.09.BELG.67350.6001.1,12,Belgradplatz (Automatic)
2020-11-01,AT/SPO.09.FLO.67351.6001.1,17,Floridsdorf (Automatic)
2020-11-01,AT/SPO.09.FLO.67752.6001.1,16,Floridsdorf (Gravi)
2020-11-01,AT/SPO.09.GAUD.67352.6001.1,12,Gaudenzdorf (Automatic)
2020-11-01,AT/SPO.09.KE.66730.6001.1,18,Kaiser-Ebersdorf (Automatic)
2020-11-01,AT/SPO.09.KEND.64383.6001.1,13,Kendlerstraße (Gravi)
2020-11-01,AT/SPO.09.KEND.64567.6001.1,13,Kendlerstraße (Automatic)
2020-11-01,AT/SPO.09.LAA.67353.6001.1,15,Laaer Berg (Automatic)
2020-11-01,AT/SPO.09.LIES.67354.6001.1,15,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-11-01,AT/SPO.09.LOB.64566.6001.1,14,Lobau (Automatic)
2020-11-01,AT/SPO.09.SCHA.66729.6001.1,11,Schafberg (Automatic)
2020-11-01,AT/SPO.09.STAD.64391.6001.1,16,Stadlau (Gravi)
2020-11-01,AT/SPO.09.STAD.64538.6001.1,18,Stadlau (Automatic)
2020-11-01,AT/SPO.09.TAB.56213.6001.1,19,Taborstraße (Automatic)
2020-11-01,AT/SPO.09.TAB.56396.6001.1,15,Taborstraße (Gravi)
2020-12-01,AT/SPO.09.A23.65516.6001.1,18,A23 Südosttangente/Wehlistraße	(Gravi)
2020-12-01,AT/SPO.09.AKC.5066.6001.1,15,AKH (Allgemeines Krankenhaus) (Automatic)
2020-12-01,AT/SPO.09.AKC.55371.6001.1,10,AKH (Allgemeines Krankenhaus) (Gravi)
2020-12-01,AT/SPO.09.BELG.67350.6001.1,9,Belgradplatz (Automatic)
2020-12-01,AT/SPO.09.FLO.67351.6001.1,16,Floridsdorf (Automatic)
2020-12-01,AT/SPO.09.FLO.67752.6001.1,10,Floridsdorf (Gravi)
2020-12-01,AT/SPO.09.GAUD.67352.6001.1,10,Gaudenzdorf (Automatic)
2020-12-01,AT/SPO.09.KE.66730.6001.1,15,Kaiser-Ebersdorf (Automatic)
2020-12-01,AT/SPO.09.KEND.64383.6001.1,7,Kendlerstraße (Gravi)
2020-12-01,AT/SPO.09.KEND.64567.6001.1,12,Kendlerstraße (Automatic)
2020-12-01,AT/SPO.09.LAA.67353.6001.1,16,Laaer Berg (Automatic)
2020-12-01,AT/SPO.09.LIES.67354.6001.1,13,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2020-12-01,AT/SPO.09.LOB.64566.6001.1,12,Lobau (Automatic)
2020-12-01,AT/SPO.09.SCHA.66729.6001.1,10,Schafberg (Automatic)
2020-12-01,AT/SPO.09.STAD.64391.6001.1,11,Stadlau (Gravi)
2020-12-01,AT/SPO.09.STAD.64538.6001.1,17,Stadlau (Automatic)
2020-12-01,AT/SPO.09.TAB.56213.6001.1,19,Taborstraße (Automatic)
2020-12-01,AT/SPO.09.TAB.56396.6001.1,12,Taborstraße (Gravi)
2021-01-01,AT/SPO.09.A23.65516.6001.1,13,A23 Südosttangente/Wehlistraße	(Gravi)
2021-01-01,AT/SPO.09.AKC.5066.6001.1,12,AKH (Allgemeines Krankenhaus) (Automatic)
2021-01-01,AT/SPO.09.AKC.55371.6001.1,9,AKH (Allgemeines Krankenhaus) (Gravi)
2021-01-01,AT/SPO.09.BELG.67350.6001.1,9,Belgradplatz (Automatic)
2021-01-01,AT/SPO.09.FLO.67351.6001.1,8,Floridsdorf (Automatic)
2021-01-01,AT/SPO.09.GAUD.67352.6001.1,12,Gaudenzdorf (Automatic)
2021-01-01,AT/SPO.09.GAUD.67908.6001.1,10,Gaudenzdorf (Gravi)
2021-01-01,AT/SPO.09.KEND.64567.6001.1,9,Kendlerstraße (Automatic)
2021-01-01,AT/SPO.09.LAA.67353.6001.1,9,Laaer Berg (Automatic)
2021-01-01,AT/SPO.09.LIES.67354.6001.1,9,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-01-01,AT/SPO.09.LOB.64566.6001.1,6,Lobau (Automatic)
2021-01-01,AT/SPO.09.SCHA.66729.6001.1,5,Schafberg (Automatic)
2021-01-01,AT/SPO.09.STAD.64538.6001.1,13,Stadlau (Automatic)
2021-01-01,AT/SPO.09.TAB.56213.6001.1,14,Taborstraße (Automatic)
2021-01-01,AT/SPO.09.TAB.56396.6001.1,10,Taborstraße (Gravi)
2021-02-01,AT/SPO.09.A23.65516.6001.1,20,A23 Südosttangente/Wehlistraße	(Gravi)
2021-02-01,AT/SPO.09.AKC.5066.6001.1,19,AKH (Allgemeines Krankenhaus) (Automatic)
2021-02-01,AT/SPO.09.AKC.55371.6001.1,18,AKH (Allgemeines Krankenhaus) (Gravi)
2021-02-01,AT/SPO.09.BELG.67350.6001.1,18,Belgradplatz (Automatic)
2021-02-01,AT/SPO.09.FLO.67351.6001.1,17,Floridsdorf (Automatic)
2021-02-01,AT/SPO.09.GAUD.67352.6001.1,20,Gaudenzdorf (Automatic)
2021-02-01,AT/SPO.09.GAUD.67908.6001.1,19,Gaudenzdorf (Gravi)
2021-02-01,AT/SPO.09.KEND.64567.6001.1,17,Kendlerstraße (Automatic)
2021-02-01,AT/SPO.09.LAA.67353.6001.1,18,Laaer Berg (Automatic)
2021-02-01,AT/SPO.09.LIES.67354.6001.1,18,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-02-01,AT/SPO.09.LOB.64566.6001.1,17,Lobau (Automatic)
2021-02-01,AT/SPO.09.SCHA.66729.6001.1,16,Schafberg (Automatic)
2021-02-01,AT/SPO.09.STAD.64538.6001.1,20,Stadlau (Automatic)
2021-02-01,AT/SPO.09.TAB.56213.6001.1,20,Taborstraße (Automatic)
2021-02-01,AT/SPO.09.TAB.56396.6001.1,19,Taborstraße (Gravi)
2021-03-01,AT/SPO.09.A23.65516.6001.1,12,A23 Südosttangente/Wehlistraße	(Gravi)
2021-03-01,AT/SPO.09.AKC.5066.6001.1,11,AKH (Allgemeines Krankenhaus) (Automatic)
2021-03-01,AT/SPO.09.AKC.55371.6001.1,6,AKH (Allgemeines Krankenhaus) (Gravi)
2021-03-01,AT/SPO.09.BELG.67350.6001.1,10,Belgradplatz (Automatic)
2021-03-01,AT/SPO.09.FLO.67351.6001.1,11,Floridsdorf (Automatic)
2021-03-01,AT/SPO.09.GAUD.67352.6001.1,11,Gaudenzdorf (Automatic)
2021-03-01,AT/SPO.09.GAUD.67908.6001.1,11,Gaudenzdorf (Gravi)
2021-03-01,AT/SPO.09.KEND.64567.6001.1,7,Kendlerstraße (Automatic)
2021-03-01,AT/SPO.09.LAA.67353.6001.1,10,Laaer Berg (Automatic)
2021-03-01,AT/SPO.09.LIES.67354.6001.1,10,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-03-01,AT/SPO.09.LOB.64566.6001.1,9,Lobau (Automatic)
2021-03-01,AT/SPO.09.SCHA.66729.6001.1,6,Schafberg (Automatic)
2021-03-01,AT/SPO.09.STAD.64538.6001.1,11,Stadlau (Automatic)
2021-03-01,AT/SPO.09.TAB.56213.6001.1,11,Taborstraße (Automatic)
2021-03-01,AT/SPO.09.TAB.56396.6001.1,11,Taborstraße (Gravi)
2021-04-01,AT/SPO.09.A23.65516.6001.1,9,A23 Südosttangente/Wehlistraße	(Gravi)
2021-04-01,AT/SPO.09.AKC.5066.6001.1,6,AKH (Allgemeines Krankenhaus) (Automatic)
2021-04-01,AT/SPO.09.AKC.55371.6001.1,3,AKH (Allgemeines Krankenhaus) (Gravi)
2021-04-01,AT/SPO.09.BELG.67350.6001.1,6,Belgradplatz (Automatic)
2021-04-01,AT/SPO.09.FLO.67351.6001.1,7,Floridsdorf (Automatic)
2021-04-01,AT/SPO.09.GAUD.67352.6001.1,7,Gaudenzdorf (Automatic)
2021-04-01,AT/SPO.09.GAUD.67908.6001.1,4,Gaudenzdorf (Gravi)
2021-04-01,AT/SPO.09.KEND.64567.6001.1,6,Kendlerstraße (Automatic)
2021-04-01,AT/SPO.09.LAA.67353.6001.1,6,Laaer Berg (Automatic)
2021-04-01,AT/SPO.09.LIES.67354.6001.1,6,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-04-01,AT/SPO.09.LOB.64566.6001.1,4,Lobau (Automatic)
2021-04-01,AT/SPO.09.SCHA.66729.6001.1,3,Schafberg (Automatic)
2021-04-01,AT/SPO.09.STAD.64538.6001.1,5,Stadlau (Automatic)
2021-04-01,AT/SPO.09.TAB.56213.6001.1,7,Taborstraße (Automatic)
2021-04-01,AT/SPO.09.TAB.56396.6001.1,5,Taborstraße (Gravi)
2021-05-01,AT/SPO.09.A23.65516.6001.1,1,A23 Südosttangente/Wehlistraße	(Gravi)
2021-05-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2021-05-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2021-05-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2021-05-01,AT/SPO.09.FLO.67351.6001.1,1,Floridsdorf (Automatic)
2021-05-01,AT/SPO.09.GAUD.67352.6001.1,1,Gaudenzdorf (Automatic)
2021-05-01,AT/SPO.09.GAUD.67908.6001.1,0,Gaudenzdorf (Gravi)
2021-05-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2021-05-01,AT/SPO.09.LAA.67353.6001.1,1,Laaer Berg (Automatic)
2021-05-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-05-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2021-05-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2021-05-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2021-05-01,AT/SPO.09.TAB.56213.6001.1,1,Taborstraße (Automatic)
2021-05-01,AT/SPO.09.TAB.56396.6001.1,0,Taborstraße (Gravi)
2021-06-01,AT/SPO.09.A23.65516.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2021-06-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2021-06-01,AT/SPO.09.AKC.55371.6001.1,3,AKH (Allgemeines Krankenhaus) (Gravi)
2021-06-01,AT/SPO.09.BELG.67350.6001.1,1,Belgradplatz (Automatic)
2021-06-01,AT/SPO.09.FLO.67351.6001.1,2,Floridsdorf (Automatic)
2021-06-01,AT/SPO.09.GAUD.67352.6001.1,1,Gaudenzdorf (Automatic)
2021-06-01,AT/SPO.09.GAUD.67908.6001.1,3,Gaudenzdorf (Gravi)
2021-06-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2021-06-01,AT/SPO.09.LAA.67353.6001.1,1,Laaer Berg (Automatic)
2021-06-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-06-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2021-06-01,AT/SPO.09.SCHA.66729.6001.1,1,Schafberg (Automatic)
2021-06-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2021-06-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2021-06-01,AT/SPO.09.TAB.56396.6001.1,5,Taborstraße (Gravi)
2021-07-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2021-07-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2021-07-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2021-07-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2021-07-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2021-07-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2021-07-01,AT/SPO.09.GAUD.67908.6001.1,0,Gaudenzdorf (Gravi)
2021-07-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2021-07-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2021-07-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-07-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2021-07-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2021-07-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2021-07-01,AT/SPO.09.TAB.56396.6001.1,0,Taborstraße (Gravi)
2021-08-01,AT/SPO.09.A23.65516.6001.1,0,A23 Südosttangente/Wehlistraße	(Gravi)
2021-08-01,AT/SPO.09.AKC.5066.6001.1,0,AKH (Allgemeines Krankenhaus) (Automatic)
2021-08-01,AT/SPO.09.AKC.55371.6001.1,0,AKH (Allgemeines Krankenhaus) (Gravi)
2021-08-01,AT/SPO.09.BELG.67350.6001.1,0,Belgradplatz (Automatic)
2021-08-01,AT/SPO.09.FLO.67351.6001.1,0,Floridsdorf (Automatic)
2021-08-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2021-08-01,AT/SPO.09.GAUD.67908.6001.1,0,Gaudenzdorf (Gravi)
2021-08-01,AT/SPO.09.KEND.64567.6001.1,0,Kendlerstraße (Automatic)
2021-08-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2021-08-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-08-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2021-08-01,AT/SPO.09.SCHA.66729.6001.1,0,Schafberg (Automatic)
2021-08-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2021-08-01,AT/SPO.09.TAB.56213.6001.1,0,Taborstraße (Automatic)
2021-08-01,AT/SPO.09.TAB.56396.6001.1,2,Taborstraße (Gravi)
2021-09-01,AT/SPO.09.A23.65516.6001.1,2,A23 Südosttangente/Wehlistraße	(Gravi)
2021-09-01,AT/SPO.09.AKC.5066.6001.1,1,AKH (Allgemeines Krankenhaus) (Automatic)
2021-09-01,AT/SPO.09.AKC.55371.6001.1,2,AKH (Allgemeines Krankenhaus) (Gravi)
2021-09-01,AT/SPO.09.BELG.67350.6001.1,2,Belgradplatz (Automatic)
2021-09-01,AT/SPO.09.FLO.67351.6001.1,2,Floridsdorf (Automatic)
2021-09-01,AT/SPO.09.GAUD.67352.6001.1,0,Gaudenzdorf (Automatic)
2021-09-01,AT/SPO.09.GAUD.67908.6001.1,2,Gaudenzdorf (Gravi)
2021-09-01,AT/SPO.09.KEND.64567.6001.1,1,Kendlerstraße (Automatic)
2021-09-01,AT/SPO.09.LAA.67353.6001.1,0,Laaer Berg (Automatic)
2021-09-01,AT/SPO.09.LIES.67354.6001.1,0,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-09-01,AT/SPO.09.LOB.64566.6001.1,0,Lobau (Automatic)
2021-09-01,AT/SPO.09.SCHA.66729.6001.1,1,Schafberg (Automatic)
2021-09-01,AT/SPO.09.STAD.64538.6001.1,0,Stadlau (Automatic)
2021-09-01,AT/SPO.09.TAB.56213.6001.1,2,Taborstraße (Automatic)
2021-09-01,AT/SPO.09.TAB.56396.6001.1,4,Taborstraße (Gravi)
2021-10-01,AT/SPO.09.A23.65516.6001.1,12,A23 Südosttangente/Wehlistraße	(Gravi)
2021-10-01,AT/SPO.09.AKC.5066.6001.1,12,AKH (Allgemeines Krankenhaus) (Automatic)
2021-10-01,AT/SPO.09.AKC.55371.6001.1,11,AKH (Allgemeines Krankenhaus) (Gravi)
2021-10-01,AT/SPO.09.BELG.67350.6001.1,12,Belgradplatz (Automatic)
2021-10-01,AT/SPO.09.FLO.67351.6001.1,12,Floridsdorf (Automatic)
2021-10-01,AT/SPO.09.GAUD.67352.6001.1,11,Gaudenzdorf (Automatic)
2021-10-01,AT/SPO.09.GAUD.67908.6001.1,10,Gaudenzdorf (Gravi)
2021-10-01,AT/SPO.09.KE.66730.6001.1,12,Kaiser-Ebersdorf (Automatic)
2021-10-01,AT/SPO.09.KEND.64567.6001.1,9,Kendlerstraße (Automatic)
2021-10-01,AT/SPO.09.LAA.67353.6001.1,8,Laaer Berg (Automatic)
2021-10-01,AT/SPO.09.LIES.67354.6001.1,10,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-10-01,AT/SPO.09.LOB.64566.6001.1,9,Lobau (Automatic)
2021-10-01,AT/SPO.09.SCHA.66729.6001.1,11,Schafberg (Automatic)
2021-10-01,AT/SPO.09.STAD.64538.6001.1,11,Stadlau (Automatic)
2021-10-01,AT/SPO.09.TAB.56213.6001.1,12,Taborstraße (Automatic)
2021-10-01,AT/SPO.09.TAB.56396.6001.1,12,Taborstraße (Gravi)
2021-11-01,AT/SPO.09.A23.65516.6001.1,9,A23 Südosttangente/Wehlistraße	(Gravi)
2021-11-01,AT/SPO.09.AKC.5066.6001.1,8,AKH (Allgemeines Krankenhaus) (Automatic)
2021-11-01,AT/SPO.09.AKC.55371.6001.1,6,AKH (Allgemeines Krankenhaus) (Gravi)
2021-11-01,AT/SPO.09.BELG.67350.6001.1,11,Belgradplatz (Automatic)
2021-11-01,AT/SPO.09.FLO.67351.6001.1,12,Floridsdorf (Automatic)
2021-11-01,AT/SPO.09.GAUD.67352.6001.1,12,Gaudenzdorf (Automatic)
2021-11-01,AT/SPO.09.GAUD.67908.6001.1,10,Gaudenzdorf (Gravi)
2021-11-01,AT/SPO.09.KE.66730.6001.1,11,Kaiser-Ebersdorf (Automatic)
2021-11-01,AT/SPO.09.KEND.64567.6001.1,6,Kendlerstraße (Automatic)
2021-11-01,AT/SPO.09.LAA.67353.6001.1,7,Laaer Berg (Automatic)
2021-11-01,AT/SPO.09.LIES.67354.6001.1,8,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-11-01,AT/SPO.09.LOB.64566.6001.1,11,Lobau (Automatic)
2021-11-01,AT/SPO.09.SCHA.66729.6001.1,9,Schafberg (Automatic)
2021-11-01,AT/SPO.09.STAD.64538.6001.1,11,Stadlau (Automatic)
2021-11-01,AT/SPO.09.TAB.56213.6001.1,12,Taborstraße (Automatic)
2021-11-01,AT/SPO.09.TAB.56396.6001.1,10,Taborstraße (Gravi)
2021-12-01,AT/SPO.09.A23.65516.6001.1,9,A23 Südosttangente/Wehlistraße	(Gravi)
2021-12-01,AT/SPO.09.AKC.5066.6001.1,8,AKH (Allgemeines Krankenhaus) (Automatic)
2021-12-01,AT/SPO.09.AKC.55371.6001.1,9,AKH (Allgemeines Krankenhaus) (Gravi)
2021-12-01,AT/SPO.09.BELG.67350.6001.1,8,Belgradplatz (Automatic)
2021-12-01,AT/SPO.09.FLO.67351.6001.1,9,Floridsdorf (Automatic)
2021-12-01,AT/SPO.09.GAUD.67352.6001.1,9,Gaudenzdorf (Automatic)
2021-12-01,AT/SPO.09.GAUD.67908.6001.1,8,Gaudenzdorf (Gravi)
2021-12-01,AT/SPO.09.KE.66730.6001.1,8,Kaiser-Ebersdorf (Automatic)
2021-12-01,AT/SPO.09.KEND.64567.6001.1,7,Kendlerstraße (Automatic)
2021-12-01,AT/SPO.09.LAA.67353.6001.1,8,Laaer Berg (Automatic)
2021-12-01,AT/SPO.09.LIES.67354.6001.1,8,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2021-12-01,AT/SPO.09.LOB.64566.6001.1,9,Lobau (Automatic)
2021-12-01,AT/SPO.09.SCHA.66729.6001.1,8,Schafberg (Automatic)
2021-12-01,AT/SPO.09.STAD.64538.6001.1,9,Stadlau (Automatic)
2021-12-01,AT/SPO.09.TAB.56213.6001.1,9,Taborstraße (Automatic)
2021-12-01,AT/SPO.09.TAB.56396.6001.1,9,Taborstraße (Gravi)
2022-01-01,AT/SPO.09.A23.65516.6001.1,8,A23 Südosttangente/Wehlistraße	(Gravi)
2022-01-01,AT/SPO.09.AKC.5066.6001.1,6,AKH (Allgemeines Krankenhaus) (Automatic)
2022-01-01,AT/SPO.09.AKC.55371.6001.1,7,AKH (Allgemeines Krankenhaus) (Gravi)
2022-01-01,AT/SPO.09.BELG.67350.6001.1,8,Belgradplatz (Automatic)
2022-01-01,AT/SPO.09.BELG.68289.6001.1,8,Belgradplatz (Gravi)
2022-01-01,AT/SPO.09.FLO.67351.6001.1,9,Floridsdorf (Automatic)
2022-01-01,AT/SPO.09.GAUD.67352.6001.1,6,Gaudenzdorf (Automatic)
2022-01-01,AT/SPO.09.KE.66730.6001.1,9,Kaiser-Ebersdorf (Automatic)
2022-01-01,AT/SPO.09.KE.68290.6001.1,11,Kaiser-Ebersdorf (Gravi)
2022-01-01,AT/SPO.09.KEND.64567.6001.1,7,Kendlerstraße (Automatic)
2022-01-01,AT/SPO.09.LAA.67353.6001.1,7,Laaer Berg (Automatic)
2022-01-01,AT/SPO.09.LIES.67354.6001.1,6,Liesing - Carlberger-Gasse Gewerbegebiet (Automatic)
2022-01-01,AT/SPO.09.LOB.64566.6001.1,9,Lobau (Automatic)
2022-01-01,AT/SPO.09.SCHA.66729.6001.1,8,Schafberg (Automatic)
2022-01-01,AT/SPO.09.SCHA.68291.6001.1,8,Schafberg (Gravi)
2022-01-01,AT/SPO.09.STAD.64538.6001.1,9,Stadlau (Automatic)
2022-01-01,AT/SPO.09.TAB.56213.6001.1,10,Taborstraße (Automatic)
2022-01-01,AT/SPO.09.TAB.56396.6001.1,9,Taborstraße (Gravi)
2022-02-01,AT/SPO.09.A23.65516.6001.1,3,A23 Südosttangente/Wehlistraße	(Gravi)
2022-02-01,AT/SPO.09.AKC.5066.6001.1,3,AKH (Allgemeines Krankenhaus) (Automatic)
2022-02-01,AT/SPO.09.AKC.55371.6001.1,3,AKH (Allgemeines Krankenhaus) (Gravi)
2022-02-01,AT/SPO.09.BELG.67350.6001.1,3,Belgradplatz (Automatic)
2022-02-01,AT/SPO.09.BELG.68289.6001.1,3,Belgradplatz (Gravi)
2022-02-01,AT/SPO.09.FLO.67351.6001.1,3,Floridsdorf (Automatic)
2022-02-01,AT/SPO.09.GAUD.67352.6001.1,3,Gaudenzdorf (Automatic)
2022-02-01,AT/SPO.09.KE.66730.6001.1,3,Kaiser-Ebersdorf (Automatic)
